Country.of.Origin,Region,Harvest.Year,Variety,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Cupper.Points,Total.Cup.Points,Moisture,Category.One.Defects,Quakers,Color,Category.Two.Defects,altitude_low_meters,altitude_high_meters,altitude_mean_meters
9,128,2012.0,2,4,0.13333333333333333,0.1303780964797914,0.1364256480218281,0.1364256480218281,0.1364256480218281,0.1364256480218281,0.1,0.1,0.1,0.1394700139470014,0.012244398187829068,0.11,0,0.0,2,4,1676.4,1828.8,1752.6
4,285,2014.0,5,4,0.12239902080783353,0.125,0.1277139208173691,0.1394700139470014,0.1277139208173691,0.12903225806451613,0.1,0.1,0.1,0.12626262626262627,0.011810558639423645,0.12,0,0.0,2,0,1750.0,1750.0,1750.0
0,31,2013.0,4,4,0.13192612137203166,0.13333333333333333,0.13793103448275862,0.1347708894878706,0.1303780964797914,0.1364256480218281,0.1,0.1,0.1,0.13333333333333333,0.0121580547112462,0.09,2,6.0,2,10,1100.0,1100.0,1100.0
7,19,2012.0,2,3,0.1277139208173691,0.125,0.125,0.12903225806451613,0.12626262626262627,0.12239902080783353,0.1,0.1,0.1,0.12626262626262627,0.011684973124561814,0.11,0,0.0,3,0,1300.0,1400.0,1350.0
21,81,2016.0,5,4,0.1364256480218281,0.13333333333333333,0.1394700139470014,0.1394700139470014,0.13192612137203166,0.1394700139470014,0.1,0.1,0.1,0.13793103448275862,0.012319822594554638,0.09,0,0.0,2,7,1200.0,1200.0,1200.0
8,259,2010.0,15,0,0.13192612137203166,0.1277139208173691,0.13192612137203166,0.125,0.1277139208173691,0.13333333333333333,0.1,0.1,0.1,0.13333333333333333,0.011928903733746868,0.1,0,0.0,2,3,1701.7426666666665,1898.8586666666667,1800.3006666666665
19,314,2012.0,5,4,0.13192612137203166,0.1364256480218281,0.1364256480218281,0.13192612137203166,0.13333333333333333,0.13333333333333333,0.1,0.1,0.1,0.13192612137203166,0.012132977432661975,0.11,0,0.0,2,0,1150.0,1150.0,1150.0
9,217,2012.0,2,4,0.1364256480218281,0.13333333333333333,0.1364256480218281,0.1347708894878706,0.1394700139470014,0.1364256480218281,0.1,0.1,0.1,0.1347708894878706,0.012269938650306749,0.11,0,0.0,2,1,3847.524517948717,3872.9984666666646,3860.261492307691
7,94,2016.0,17,4,0.1303780964797914,0.1303780964797914,0.1303780964797914,0.1303780964797914,0.13333333333333333,0.1303780964797914,0.1,0.1,0.10718113612004287,0.13333333333333333,0.0120962864400629,0.0,0,0.0,2,7,1200.0,1200.0,1200.0
29,292,2012.0,15,4,0.1277139208173691,0.1364256480218281,0.1277139208173691,0.1364256480218281,0.13192612137203166,0.1277139208173691,0.1,0.1,0.10718113612004287,0.13192612137203166,0.0120962864400629,0.12,0,0.0,1,0,1087.49208,1102.49208,1094.99208
0,183,2016.0,2,0,0.1364256480218281,0.13793103448275862,0.1364256480218281,0.14124293785310735,0.13192612137203166,0.13793103448275862,0.10718113612004287,0.1,0.1,0.1347708894878706,0.012410027302060065,0.11,0,0.0,2,7,1009.9714285714285,1023.5714285714286,1016.7714285714285
0,273,2018.0,2,0,0.13192612137203166,0.13333333333333333,0.13333333333333333,0.12903225806451613,0.1303780964797914,0.13333333333333333,0.1,0.1,0.1,0.13333333333333333,0.012048192771084338,0.0,0,0.0,2,4,890.0,890.0,890.0
0,302,2016.0,28,3,0.13793103448275862,0.1364256480218281,0.1394700139470014,0.13333333333333333,0.1364256480218281,0.13793103448275862,0.10718113612004287,0.1,0.1,0.1364256480218281,0.012422360248447204,0.11,0,0.0,2,3,1250.0,1250.0,1250.0
15,208,2013.0,22,4,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12376237623762376,0.12903225806451613,0.12903225806451613,0.1,0.1,0.1,0.12903225806451613,0.011823126034523528,0.0,0,0.0,2,0,1465.8695652173913,1538.8260869565217,1502.3478260869565
3,117,2013.0,5,4,0.13333333333333333,0.1347708894878706,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13192612137203166,0.1,0.1,0.1,0.1364256480218281,0.012146240738491437,0.0,0,0.0,2,1,1750.0,1750.0,1750.0
28,121,2014.0,15,4,0.12903225806451613,0.1347708894878706,0.1364256480218281,0.13333333333333333,0.13192612137203166,0.13333333333333333,0.1,0.1,0.1,0.13333333333333333,0.012109469605231292,0.12,0,0.0,2,1,1317.0,1317.0,1317.0
34,85,2012.0,15,0,0.1303780964797914,0.125,0.1394700139470014,0.14124293785310735,0.1303780964797914,0.14124293785310735,0.1,0.1,0.1,0.1347708894878706,0.012183235867446395,0.12,0,0.0,2,2,1040.0,1040.0,1040.0
28,258,2014.0,15,4,0.1277139208173691,0.1303780964797914,0.12903225806451613,0.1277139208173691,0.1303780964797914,0.1303780964797914,0.1,0.1,0.1,0.1277139208173691,0.011869436201780416,0.12,0,0.0,2,7,1620.0,1620.0,1620.0
24,242,2012.0,15,4,0.11876484560570072,0.11764705882352941,0.12004801920768307,0.11764705882352941,0.12121212121212122,0.12121212121212122,0.1,0.1,0.1,0.11764705882352941,0.011267605633802818,0.11,0,0.0,1,0,1150.0,1450.0,1300.0
19,301,2012.0,27,4,0.13793103448275862,0.1303780964797914,0.13192612137203166,0.1303780964797914,0.1303780964797914,0.13192612137203166,0.11534025374855825,0.1,0.1,0.13192612137203166,0.012244398187829068,0.13,1,0.0,2,13,1650.0,1650.0,1650.0
9,20,2014.0,2,4,0.1347708894878706,0.1347708894878706,0.13333333333333333,0.13333333333333333,0.1347708894878706,0.13333333333333333,0.1,0.1,0.1,0.1347708894878706,0.012169891687963976,0.09,0,0.0,0,4,1500.0,1500.0,1500.0
21,131,2015.0,15,4,0.1364256480218281,0.1364256480218281,0.1364256480218281,0.1347708894878706,0.1364256480218281,0.1364256480218281,0.1,0.1,0.1,0.14285714285714285,0.0123334977799704,0.11,0,0.0,2,1,1100.0,1100.0,1100.0
0,273,2018.0,2,0,0.13333333333333333,0.13192612137203166,0.13793103448275862,0.12903225806451613,0.13192612137203166,0.13333333333333333,0.1,0.1,0.1,0.13333333333333333,0.0120962864400629,0.0,0,0.0,2,4,890.0,890.0,890.0
3,117,2010.0,5,4,0.13333333333333333,0.1347708894878706,0.1364256480218281,0.1364256480218281,0.1303780964797914,0.1277139208173691,0.1,0.1,0.1,0.13192612137203166,0.0120962864400629,0.21,0,0.0,2,2,1515.64,1655.64,1585.64
3,117,2011.0,5,4,0.13192612137203166,0.13333333333333333,0.1394700139470014,0.13192612137203166,0.1364256480218281,0.1364256480218281,0.1,0.1,0.1,0.1364256480218281,0.012220457045093487,0.05,0,0.0,2,0,1600.0,1800.0,1700.0
11,213,2017.0,4,4,0.13192612137203166,0.14285714285714285,0.14814814814814814,0.14450867052023122,0.14285714285714285,0.14450867052023122,0.1,0.1,0.1,0.14285714285714285,0.012631047113805735,0.11,0,0.0,2,5,1650.0,1650.0,1650.0
19,313,2012.0,27,4,0.1277139208173691,0.1303780964797914,0.13192612137203166,0.13192612137203166,0.1303780964797914,0.13192612137203166,0.1,0.1,0.1,0.1303780964797914,0.011964584828906437,0.12,0,0.0,2,2,1000.0,1000.0,1000.0
2,324,2015.0,3,4,0.1277139208173691,0.12903225806451613,0.1303780964797914,0.13333333333333333,0.13192612137203166,0.1303780964797914,0.1,0.1,0.1,0.12903225806451613,0.011940298507462687,0.1,0,1.0,2,2,1650.0,1650.0,1650.0
30,136,2013.0,21,4,0.11876484560570072,0.12239902080783353,0.12239902080783353,0.12239902080783353,0.1277139208173691,0.12626262626262627,0.1,0.1,0.1,0.12239902080783353,0.011516756881262236,0.12,0,0.0,2,1,1950.0,1950.0,1950.0
3,117,2012.0,5,4,0.12903225806451613,0.13192612137203166,0.13333333333333333,0.1303780964797914,0.1277139208173691,0.12903225806451613,0.10718113612004287,0.1,0.1,0.13192612137203166,0.012048192771084338,0.0,0,0.0,2,4,1500.0,1750.0,1625.0
32,149,2013.0,9,0,0.13192612137203166,0.1277139208173691,0.12903225806451613,0.12903225806451613,0.1347708894878706,0.125,0.10718113612004287,0.10718113612004287,0.1,0.12903225806451613,0.012084592145015106,0.1,0,0.0,2,0,518.1600000000001,518.1600000000001,518.1600000000001
19,64,2012.0,27,4,0.13793103448275862,0.13793103448275862,0.14124293785310735,0.1394700139470014,0.1364256480218281,0.1364256480218281,0.10718113612004287,0.1,0.1,0.13793103448275862,0.0125,0.12,0,0.0,2,9,1250.0,1250.0,1250.0
0,273,2016.0,2,0,0.13333333333333333,0.13192612137203166,0.13333333333333333,0.1303780964797914,0.13333333333333333,0.1347708894878706,0.1,0.1,0.1,0.13333333333333333,0.0120962864400629,0.11,0,2.0,1,3,934.0,934.0,934.0
19,304,2012.0,14,4,0.1394700139470014,0.1364256480218281,0.14124293785310735,0.13192612137203166,0.1364256480218281,0.14124293785310735,0.1,0.10718113612004287,0.1,0.14285714285714285,0.012512512512512512,0.11,0,0.0,2,0,1250.0,1250.0,1250.0
3,117,2013.0,5,4,0.13192612137203166,0.13333333333333333,0.1347708894878706,0.13192612137203166,0.1303780964797914,0.1347708894878706,0.1,0.1,0.1,0.1347708894878706,0.012109469605231292,0.11,0,0.0,2,0,1750.0,1750.0,1750.0
8,28,2016.0,6,4,0.13192612137203166,0.13192612137203166,0.13333333333333333,0.13333333333333333,0.13192612137203166,0.13192612137203166,0.1,0.1,0.1,0.13192612137203166,0.012059816690786299,0.0,1,0.0,1,20,2000.0,2000.0,2000.0
9,217,2013.0,2,4,0.1277139208173691,0.1303780964797914,0.1364256480218281,0.1364256480218281,0.1303780964797914,0.1277139208173691,0.10718113612004287,0.1,0.10718113612004287,0.13333333333333333,0.012220457045093487,0.11,0,0.0,2,1,1310.64,1310.64,1310.64
19,151,2013.0,27,4,0.1303780964797914,0.13333333333333333,0.1347708894878706,0.13333333333333333,0.1347708894878706,0.1347708894878706,0.1,0.1,0.1,0.1347708894878706,0.012146240738491437,0.12,0,0.0,2,3,1300.0,1300.0,1300.0
19,328,2012.0,27,4,0.14124293785310735,0.14814814814814814,0.1519756838905775,0.14285714285714285,0.14285714285714285,0.14814814814814814,0.11534025374855825,0.11534025374855825,0.1,0.1557632398753894,0.013347570742124932,0.17,0,0.0,3,6,1500.0,1500.0,1500.0
32,149,2013.0,9,0,0.13192612137203166,0.13333333333333333,0.1364256480218281,0.1364256480218281,0.1303780964797914,0.1364256480218281,0.10718113612004287,0.10718113612004287,0.10718113612004287,0.1347708894878706,0.012473493825620557,0.05,12,0.0,2,1,518.1600000000001,518.1600000000001,518.1600000000001
32,149,2012.0,9,0,0.1394700139470014,0.1394700139470014,0.1394700139470014,0.13192612137203166,0.1303780964797914,0.14450867052023122,0.10718113612004287,0.14992503748125938,0.14992503748125938,0.1364256480218281,0.013574046423238768,0.0,9,0.0,2,17,518.1600000000001,518.1600000000001,518.1600000000001
3,117,2012.0,5,0,0.1277139208173691,0.13192612137203166,0.1364256480218281,0.13793103448275862,0.13192612137203166,0.1347708894878706,0.1,0.1,0.1,0.1364256480218281,0.012146240738491437,0.0,0,0.0,2,0,442.0,442.0,442.0
3,117,2013.0,5,4,0.12903225806451613,0.13192612137203166,0.1364256480218281,0.1277139208173691,0.13192612137203166,0.12376237623762376,0.1,0.1,0.1,0.12239902080783353,0.011858176212498519,0.0,0,0.0,2,0,1800.0,1800.0,1800.0
3,153,2011.0,5,4,0.1303780964797914,0.1303780964797914,0.13192612137203166,0.13333333333333333,0.1303780964797914,0.1347708894878706,0.1,0.1,0.1,0.13333333333333333,0.012048192771084338,0.12,0,0.0,1,0,1600.0,1950.0,1775.0
9,217,2012.0,2,4,0.1364256480218281,0.1364256480218281,0.14285714285714285,0.1364256480218281,0.14285714285714285,0.14285714285714285,0.1,0.1,0.1,0.1394700139470014,0.012473493825620557,0.11,0,0.0,2,5,1310.64,1310.64,1310.64
13,89,2012.0,27,4,0.12239902080783353,0.1303780964797914,0.13192612137203166,0.13192612137203166,0.1347708894878706,0.1303780964797914,0.1,0.1,0.1,0.13192612137203166,0.011951715071112704,0.12,0,0.0,2,0,1200.0,1600.0,1400.0
9,217,2015.0,2,4,0.13192612137203166,0.13192612137203166,0.1364256480218281,0.1303780964797914,0.1303780964797914,0.13333333333333333,0.1,0.1,0.1,0.13333333333333333,0.012072920439454304,0.11,0,0.0,2,2,1219.2,1219.2,1219.2
19,228,2009.0,27,4,0.14814814814814814,0.14814814814814814,0.14641288433382138,0.13793103448275862,0.13192612137203166,0.14124293785310735,0.1,0.1,0.1,0.14450867052023122,0.012631047113805735,0.01,0,0.0,2,8,1200.0,1200.0,1200.0
28,215,2014.0,15,4,0.1347708894878706,0.1347708894878706,0.1364256480218281,0.1347708894878706,0.1347708894878706,0.1364256480218281,0.1,0.1,0.1,0.13793103448275862,0.012257906349595489,0.12,0,0.0,2,5,1800.0,1800.0,1800.0
11,125,2014.0,17,0,0.14641288433382138,0.14641288433382138,0.14992503748125938,0.14641288433382138,0.14285714285714285,0.14641288433382138,0.10718113612004287,0.11534025374855825,0.1,0.14285714285714285,0.013157894736842105,0.11,0,0.0,2,7,1350.0,1350.0,1350.0
3,221,2015.0,5,0,0.12239902080783353,0.1277139208173691,0.13192612137203166,0.12376237623762376,0.125,0.12903225806451613,0.1,0.1,0.1,0.1303780964797914,0.011753643629525154,0.0,0,0.0,2,0,2560.0,2560.0,2560.0
19,320,2012.0,5,4,0.14450867052023122,0.14450867052023122,0.14992503748125938,0.13793103448275862,0.1394700139470014,0.14450867052023122,0.1,0.1,0.1,0.14641288433382138,0.01271132579128003,0.13,0,0.0,3,2,1150.0,1150.0,1150.0
32,149,2013.0,9,0,0.1347708894878706,0.13192612137203166,0.13333333333333333,0.12626262626262627,0.1277139208173691,0.1277139208173691,0.11534025374855825,0.11534025374855825,0.10718113612004287,0.1277139208173691,0.012410027302060065,0.0,0,0.0,2,0,518.1600000000001,518.1600000000001,518.1600000000001
4,285,2014.0,5,4,0.1303780964797914,0.12903225806451613,0.1303780964797914,0.12903225806451613,0.13333333333333333,0.125,0.1,0.1,0.1,0.1277139208173691,0.011880717595342758,0.0,0,0.0,0,0,1850.0,1850.0,1850.0
27,195,2014.0,27,4,0.13192612137203166,0.1347708894878706,0.1364256480218281,0.1347708894878706,0.1364256480218281,0.1364256480218281,0.1,0.1,0.1,0.13793103448275862,0.012244398187829068,0.11,0,0.0,2,0,750.0,750.0,750.0
21,206,2016.0,5,4,0.14124293785310735,0.13333333333333333,0.14285714285714285,0.13793103448275862,0.1347708894878706,0.14285714285714285,0.1,0.1,0.1,0.1364256480218281,0.012410027302060065,0.11,0,1.0,2,0,1055.5555555555557,1129.1666666666667,1092.3611111111113
13,3,2017.0,2,4,0.13333333333333333,0.13333333333333333,0.1347708894878706,0.1347708894878706,0.13333333333333333,0.1347708894878706,0.1,0.1,0.1,0.1364256480218281,0.012183235867446395,0.15,0,0.0,2,3,1300.0,1300.0,1300.0
19,214,2012.0,2,4,0.1303780964797914,0.1394700139470014,0.14641288433382138,0.1364256480218281,0.13192612137203166,0.1394700139470014,0.10718113612004287,0.1,0.11534025374855825,0.14285714285714285,0.012698412698412698,0.12,0,0.0,2,0,1350.0,1350.0,1350.0
21,131,2015.0,4,4,0.14124293785310735,0.13333333333333333,0.1364256480218281,0.1394700139470014,0.1347708894878706,0.13793103448275862,0.1,0.1,0.1,0.13333333333333333,0.012307692307692308,0.1,0,0.0,2,4,1100.0,1100.0,1100.0
3,117,2014.0,5,4,0.1303780964797914,0.1303780964797914,0.1303780964797914,0.12626262626262627,0.13333333333333333,0.1303780964797914,0.1,0.1,0.1,0.1303780964797914,0.011940298507462687,0.0,0,0.0,2,5,1600.0,1950.0,1775.0
27,199,2015.0,27,3,0.1303780964797914,0.1277139208173691,0.125,0.13192612137203166,0.125,0.12626262626262627,0.1,0.1,0.1,0.12626262626262627,0.011775788977861516,0.11,0,0.0,2,0,800.0,800.0,800.0
10,169,2010.0,27,4,0.14450867052023122,0.14814814814814814,0.14124293785310735,0.1394700139470014,0.1364256480218281,0.14992503748125938,0.1,0.18761726078799248,0.11534025374855825,0.1557632398753894,0.013825521913452233,0.08,1,0.0,2,0,640.0,1400.0,1020.0
9,217,2012.0,2,4,0.12903225806451613,0.13333333333333333,0.1303780964797914,0.13333333333333333,0.12626262626262627,0.125,0.1,0.1,0.10718113612004287,0.13333333333333333,0.012023566189731874,0.0,0,0.0,2,10,1402.08,1402.08,1402.08
13,24,2013.0,25,3,0.1394700139470014,0.1347708894878706,0.1364256480218281,0.1347708894878706,0.1364256480218281,0.1347708894878706,0.1,0.1,0.1,0.13192612137203166,0.012244398187829068,0.11,0,0.0,1,0,1425.0,1538.888888888889,1481.9444444444443
28,139,2014.0,2,4,0.12903225806451613,0.1303780964797914,0.13192612137203166,0.1303780964797914,0.13192612137203166,0.13192612137203166,0.1,0.1,0.1,0.13192612137203166,0.011987532965715655,0.13,0,0.0,2,4,1600.0,1600.0,1600.0
29,292,2014.0,5,4,0.12903225806451613,0.1364256480218281,0.1347708894878706,0.1303780964797914,0.1347708894878706,0.13333333333333333,0.1,0.1,0.1,0.13333333333333333,0.012109469605231292,0.12,0,0.0,2,0,800.0,800.0,800.0
3,108,2016.0,5,4,0.1303780964797914,0.13192612137203166,0.13192612137203166,0.1347708894878706,0.1303780964797914,0.12903225806451613,0.1,0.1,0.1,0.1303780964797914,0.012000480019200769,0.0,0,0.0,0,0,1515.64,1655.64,1585.64
9,217,2014.0,15,4,0.1394700139470014,0.15384615384615385,0.14992503748125938,0.14285714285714285,0.1394700139470014,0.1394700139470014,0.1,0.1,0.1,0.14992503748125938,0.012766500702157539,0.1,0,0.0,2,2,1219.2,1219.2,1219.2
3,117,2012.0,5,4,0.13333333333333333,0.13333333333333333,0.1347708894878706,0.13192612137203166,0.12903225806451613,0.13192612137203166,0.1,0.1,0.1,0.1303780964797914,0.012048192771084338,0.11,1,0.0,2,2,1600.0,1950.0,1775.0
3,254,2013.0,5,4,0.12903225806451613,0.1277139208173691,0.12903225806451613,0.1277139208173691,0.12903225806451613,0.1277139208173691,0.1,0.1,0.1,0.12626262626262627,0.011810558639423645,0.0,0,0.0,2,0,1550.0,1550.0,1550.0
9,1,2015.0,2,4,0.12903225806451613,0.1277139208173691,0.13192612137203166,0.125,0.12626262626262627,0.12903225806451613,0.1,0.1,0.1,0.1277139208173691,0.011810558639423645,0.1,0,0.0,2,1,1600.0,1600.0,1600.0
11,44,2016.0,4,4,0.13192612137203166,0.12626262626262627,0.13192612137203166,0.12903225806451613,0.12626262626262627,0.12903225806451613,0.1,0.1,0.1,0.1277139208173691,0.011858176212498519,0.11,0,1.0,2,2,1500.0,1500.0,1500.0
28,174,2014.0,15,4,0.1347708894878706,0.1364256480218281,0.13793103448275862,0.1347708894878706,0.13333333333333333,0.1347708894878706,0.1,0.1,0.1,0.1364256480218281,0.012244398187829068,0.12,0,0.0,2,0,1200.0,1800.0,1500.0
9,217,2013.0,2,4,0.1303780964797914,0.1303780964797914,0.1347708894878706,0.1303780964797914,0.125,0.12903225806451613,0.1,0.1,0.1,0.13333333333333333,0.011951715071112704,0.12,1,0.0,2,3,1310.64,1310.64,1310.64
13,278,2015.0,11,3,0.13192612137203166,0.1347708894878706,0.14285714285714285,0.1303780964797914,0.13333333333333333,0.13333333333333333,0.10718113612004287,0.10718113612004287,0.1,0.1364256480218281,0.012396181975951407,0.13,0,0.0,0,1,1200.0,1500.0,1350.0
32,149,2013.0,9,0,0.13192612137203166,0.1303780964797914,0.13192612137203166,0.1303780964797914,0.1347708894878706,0.1347708894878706,0.10718113612004287,0.10718113612004287,0.16666666666666666,0.13192612137203166,0.012889920082495489,0.12,1,0.0,2,5,518.1600000000001,518.1600000000001,518.1600000000001
0,106,2013.0,2,2,0.13793103448275862,0.13793103448275862,0.1394700139470014,0.13333333333333333,0.1364256480218281,0.1394700139470014,0.1,0.1,0.1,0.1364256480218281,0.012345679012345678,0.11,0,6.0,2,9,1009.9714285714285,1023.5714285714286,1016.7714285714285
30,172,2012.0,15,4,0.12626262626262627,0.1277139208173691,0.12903225806451613,0.12626262626262627,0.1303780964797914,0.12903225806451613,0.1,0.1,0.1,0.1277139208173691,0.011810558639423645,0.11,0,0.0,0,3,1700.0,1850.0,1775.0
9,253,2017.0,2,4,0.13333333333333333,0.1347708894878706,0.13793103448275862,0.13793103448275862,0.13333333333333333,0.13793103448275862,0.1,0.1,0.1,0.1364256480218281,0.012269938650306749,0.12,0,0.0,2,0,3847.524517948717,3872.9984666666646,3860.261492307691
20,82,2015.0,15,4,0.1394700139470014,0.1364256480218281,0.14285714285714285,0.1347708894878706,0.1394700139470014,0.14285714285714285,0.1,0.1,0.1,0.14450867052023122,0.0125,0.0,0,0.0,2,4,3845.0,3845.0,3845.0
19,328,2012.0,27,4,0.13192612137203166,0.1347708894878706,0.1364256480218281,0.13333333333333333,0.14124293785310735,0.1394700139470014,0.11534025374855825,0.1,0.1,0.1347708894878706,0.012473493825620557,0.14,1,0.0,2,2,1550.0,1550.0,1550.0
27,340,2016.0,27,2,0.1303780964797914,0.1347708894878706,0.13333333333333333,0.1347708894878706,0.13192612137203166,0.13333333333333333,0.1,0.1,0.1,0.13333333333333333,0.012109469605231292,0.11,0,5.0,2,0,1050.0,1050.0,1050.0
0,275,2014.0,28,3,0.13192612137203166,0.13333333333333333,0.13333333333333333,0.1303780964797914,0.1303780964797914,0.1277139208173691,0.10718113612004287,0.10718113612004287,0.10718113612004287,0.12903225806451613,0.012269938650306749,0.0,1,0.0,2,1,1200.0,1200.0,1200.0
19,290,2012.0,14,4,0.1347708894878706,0.13333333333333333,0.1394700139470014,0.1303780964797914,0.1364256480218281,0.1347708894878706,0.1,0.1,0.1,0.13793103448275862,0.012232415902140673,0.13,0,0.0,2,23,1250.0,1250.0,1250.0
9,217,2012.0,2,4,0.1394700139470014,0.16447368421052633,0.1620745542949757,0.13793103448275862,0.1364256480218281,0.1364256480218281,0.1,0.1,0.1,0.14285714285714285,0.012766500702157539,0.11,0,0.0,2,9,3847.524517948717,3872.9984666666646,3860.261492307691
32,149,2013.0,9,0,0.1364256480218281,0.1364256480218281,0.1364256480218281,0.13333333333333333,0.13333333333333333,0.1277139208173691,0.10718113612004287,0.1,0.1,0.1364256480218281,0.012269938650306749,0.0,0,0.0,2,17,518.1600000000001,518.1600000000001,518.1600000000001
9,217,2012.0,5,0,0.12239902080783353,0.12239902080783353,0.1277139208173691,0.1303780964797914,0.12376237623762376,0.12903225806451613,0.10718113612004287,0.10718113612004287,0.10718113612004287,0.125,0.011951715071112704,0.11,0,0.0,2,1,1450.0,1450.0,1450.0
0,273,2014.0,28,0,0.13192612137203166,0.1277139208173691,0.1303780964797914,0.13793103448275862,0.125,0.12903225806451613,0.1,0.1,0.1,0.12626262626262627,0.011904761904761904,0.1,0,0.0,2,0,1260.0,1260.0,1260.0
0,46,2017.0,2,0,0.1347708894878706,0.1347708894878706,0.1347708894878706,0.13333333333333333,0.13333333333333333,0.13192612137203166,0.1,0.1,0.1,0.13333333333333333,0.012146240738491437,0.11,0,4.0,2,14,1009.9714285714285,1023.5714285714286,1016.7714285714285
27,281,2016.0,27,1,0.1364256480218281,0.14124293785310735,0.14124293785310735,0.14124293785310735,0.1347708894878706,0.1364256480218281,0.1,0.1,0.1,0.1364256480218281,0.012396181975951407,0.0,0,0.0,2,1,722.2714285714286,736.2714285714286,729.2714285714286
34,305,2014.0,5,4,0.14285714285714285,0.14124293785310735,0.1364256480218281,0.13333333333333333,0.13333333333333333,0.1364256480218281,0.1,0.1,0.1,0.125,0.012232415902140673,0.12,0,0.0,1,0,1040.0,1040.0,1040.0
19,64,2012.0,27,4,0.1364256480218281,0.14814814814814814,0.14992503748125938,0.13793103448275862,0.13333333333333333,0.14285714285714285,0.1,0.18761726078799248,0.1,0.14285714285714285,0.013363624214887078,0.12,0,0.0,2,30,1250.0,1250.0,1250.0
30,135,2013.0,21,4,0.1277139208173691,0.13192612137203166,0.13333333333333333,0.13333333333333333,0.13192612137203166,0.13333333333333333,0.1,0.1,0.1,0.13333333333333333,0.012048192771084338,0.12,0,0.0,2,0,1800.0,1800.0,1800.0
27,280,2014.0,27,4,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.1,0.1,0.1,0.1364256480218281,0.012146240738491437,0.11,0,0.0,2,0,600.0,600.0,600.0
25,71,2014.0,27,0,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.14124293785310735,0.13192612137203166,0.13333333333333333,0.1,0.1,0.1,0.13793103448275862,0.012319822594554638,0.0,0,0.0,3,4,1200.0,1200.0,1200.0
0,183,2016.0,14,0,0.1347708894878706,0.13333333333333333,0.1347708894878706,0.13333333333333333,0.1347708894878706,0.13793103448275862,0.1,0.1,0.1,0.1364256480218281,0.012220457045093487,0.11,0,1.0,2,3,973.0,973.0,973.0
19,151,2013.0,27,4,0.13192612137203166,0.14124293785310735,0.14285714285714285,0.14285714285714285,0.13333333333333333,0.14450867052023122,0.1,0.1,0.1,0.14992503748125938,0.012539184952978056,0.12,0,0.0,2,4,1400.0,1400.0,1400.0
3,117,2011.0,5,0,0.13333333333333333,0.1347708894878706,0.13793103448275862,0.1394700139470014,0.1394700139470014,0.12903225806451613,0.1,0.1,0.1,0.1394700139470014,0.012281994595922378,0.11,0,0.0,2,0,1750.0,1750.0,1750.0
0,273,2015.0,2,3,0.1347708894878706,0.13793103448275862,0.1364256480218281,0.14285714285714285,0.14124293785310735,0.13793103448275862,0.1,0.1,0.1,0.13793103448275862,0.012410027302060065,0.0,0,0.0,2,3,1200.0,1200.0,1200.0
11,68,2017.0,5,4,0.13333333333333333,0.13333333333333333,0.14285714285714285,0.1394700139470014,0.13333333333333333,0.1364256480218281,0.1,0.1,0.1,0.1364256480218281,0.012295585884667405,0.11,0,2.0,1,3,1500.0,1500.0,1500.0
19,313,2012.0,15,4,0.12239902080783353,0.12121212121212122,0.12239902080783353,0.125,0.1277139208173691,0.12239902080783353,0.1,0.1,0.1,0.11655011655011654,0.011471836641046231,0.13,0,0.0,2,0,1320.0,1320.0,1320.0
19,150,2012.0,27,4,0.13333333333333333,0.12903225806451613,0.13192612137203166,0.13192612137203166,0.1303780964797914,0.13333333333333333,0.1,0.1,0.1,0.13192612137203166,0.012023566189731874,0.11,0,0.0,2,5,1380.0,1380.0,1380.0
9,97,2017.0,2,4,0.13192612137203166,0.13192612137203166,0.1364256480218281,0.13192612137203166,0.1364256480218281,0.1303780964797914,0.1,0.1,0.1,0.1303780964797914,0.012084592145015106,0.12,0,0.0,2,0,157.8864,157.8864,157.8864
13,286,2016.0,10,4,0.12626262626262627,0.1277139208173691,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.1,0.1,0.1,0.12626262626262627,0.011810558639423645,0.12,0,0.0,2,7,1200.0,1200.0,1200.0
0,273,2018.0,2,0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13192612137203166,0.13333333333333333,0.1,0.1,0.1,0.1347708894878706,0.012121212121212121,0.11,0,0.0,2,4,890.0,890.0,890.0
30,140,2012.0,15,4,0.12626262626262627,0.12903225806451613,0.13192612137203166,0.1303780964797914,0.1303780964797914,0.1277139208173691,0.1,0.1,0.1,0.13192612137203166,0.011904761904761904,0.1,10,0.0,2,26,1700.0,1700.0,1700.0
3,117,2012.0,5,4,0.1303780964797914,0.13192612137203166,0.13192612137203166,0.13192612137203166,0.13333333333333333,0.1347708894878706,0.1,0.1,0.1,0.1347708894878706,0.012084592145015106,0.11,0,0.0,2,3,1600.0,1950.0,1775.0
